id,binsize,name,file_path,value_type,collection_id,intervals_id,file_path_feature_values,cluster_id_path,feature_distribution_path,thumbnail_path,normalization,cluster_number,dataset_id
21532,2000,4d38d33a140d4f138526a0a0c1b7215c_embedding.npy,/code/temp/4d38d33a140d4f138526a0a0c1b7215c_embedding.npy,1d-embedding,78,1655,/code/temp/07755db3350f4c2bb88f5dd3f6bb4590_features.npy,/code/temp/14f1da61738742d58f49996bf215bcc7_cluster_ids_small.npy,NULL,/code/temp/435ccb074acd4a8888107d65a92571f2_average_values_small.npy,NULL,small,NULL
21533,2000,4d38d33a140d4f138526a0a0c1b7215c_embedding.npy,/code/temp/4d38d33a140d4f138526a0a0c1b7215c_embedding.npy,1d-embedding,78,1655,/code/temp/07755db3350f4c2bb88f5dd3f6bb4590_features.npy,/code/temp/52616945c81249fca983bb27a4b240d6_cluster_ids_large.npy,NULL,/code/temp/3552b95494474824ac31eb8db56fd348_average_values_large.npy,NULL,large,NULL
21522,10000,d7a51f3845804785aaa906676bb69cf9_embedding.npy,/code/temp/d7a51f3845804785aaa906676bb69cf9_embedding.npy,1d-embedding,78,1656,/code/temp/98ec0fffa23643a58ce981605e2bd0c4_features.npy,/code/temp/d457032097b2478f863e97a458c5d530_cluster_ids_small.npy,NULL,/code/temp/fb588b2972aa4545a9141913042074f3_average_values_small.npy,NULL,small,NULL
21523,10000,d7a51f3845804785aaa906676bb69cf9_embedding.npy,/code/temp/d7a51f3845804785aaa906676bb69cf9_embedding.npy,1d-embedding,78,1656,/code/temp/98ec0fffa23643a58ce981605e2bd0c4_features.npy,/code/temp/6ebd98034ab840ea9960e4d07d0bb4cb_cluster_ids_large.npy,NULL,/code/temp/b0aa4a7abbf44b05b0682f2be4838fe7_average_values_large.npy,NULL,large,NULL
21528,5000,9f75e856577e49caa8b0d796b7861ac7_embedding.npy,/code/temp/9f75e856577e49caa8b0d796b7861ac7_embedding.npy,1d-embedding,78,1656,/code/temp/ae94e85e7e77413dbe31cf30e1317955_features.npy,/code/temp/d7499ee6181c43889b07d203fb9368c6_cluster_ids_small.npy,NULL,/code/temp/e898a39852b84bb7a3c10cb98a15f076_average_values_small.npy,NULL,small,NULL
21529,5000,9f75e856577e49caa8b0d796b7861ac7_embedding.npy,/code/temp/9f75e856577e49caa8b0d796b7861ac7_embedding.npy,1d-embedding,78,1656,/code/temp/ae94e85e7e77413dbe31cf30e1317955_features.npy,/code/temp/69a16239ffd6412f8fe90bc163f1bd3d_cluster_ids_large.npy,NULL,/code/temp/7a40aa3105cf4755902983e8e4aceee6_average_values_large.npy,NULL,large,NULL
21530,20000,f838db8cb0b04c7bb78310332bcdda64_embedding.npy,/code/temp/f838db8cb0b04c7bb78310332bcdda64_embedding.npy,1d-embedding,78,1656,/code/temp/35b64a8bb7b94b3aabee3ad275f7b2eb_features.npy,/code/temp/30d6408d76aa4f63ac994eec52c8f9b2_cluster_ids_small.npy,NULL,/code/temp/3a01f09add5a42e688695d3d42914050_average_values_small.npy,NULL,small,NULL
21531,20000,f838db8cb0b04c7bb78310332bcdda64_embedding.npy,/code/temp/f838db8cb0b04c7bb78310332bcdda64_embedding.npy,1d-embedding,78,1656,/code/temp/35b64a8bb7b94b3aabee3ad275f7b2eb_features.npy,/code/temp/dd21a63574184a2fa917e4e466b98481_cluster_ids_large.npy,NULL,/code/temp/ec0ad880f12a44b9a3a85ecd77e3a244_average_values_large.npy,NULL,large,NULL
21534,20000,e2f23f670de94e2791ac1d4b880bc1d6_embedding.npy,/code/temp/e2f23f670de94e2791ac1d4b880bc1d6_embedding.npy,1d-embedding,78,1657,/code/temp/96895f09a26b40fd99073969df6b257c_features.npy,/code/temp/00c4779b9d444a5091ffa4268d9c32fd_cluster_ids_small.npy,NULL,/code/temp/b22964991f1741b3a9405494757e3dc8_average_values_small.npy,NULL,small,NULL
21535,20000,e2f23f670de94e2791ac1d4b880bc1d6_embedding.npy,/code/temp/e2f23f670de94e2791ac1d4b880bc1d6_embedding.npy,1d-embedding,78,1657,/code/temp/96895f09a26b40fd99073969df6b257c_features.npy,/code/temp/48e3bb6b788845ce9e65fc0b344b79eb_cluster_ids_large.npy,NULL,/code/temp/1d4e0e18df0142218e964f2671d2bfd3_average_values_large.npy,NULL,large,NULL
21536,50000,55c08f05d4904f29bfa9b8708905224a_embedding.npy,/code/temp/55c08f05d4904f29bfa9b8708905224a_embedding.npy,1d-embedding,78,1657,/code/temp/084f57ee249c464db6bcf999a1f870af_features.npy,/code/temp/a84837c4170244048631558db7698d83_cluster_ids_small.npy,NULL,/code/temp/eaea4e7e49014f359e86ee66d20f594b_average_values_small.npy,NULL,small,NULL
21537,50000,55c08f05d4904f29bfa9b8708905224a_embedding.npy,/code/temp/55c08f05d4904f29bfa9b8708905224a_embedding.npy,1d-embedding,78,1657,/code/temp/084f57ee249c464db6bcf999a1f870af_features.npy,/code/temp/886fd7d131024dbe985b9c0c7f3221f9_cluster_ids_large.npy,NULL,/code/temp/b6978ac6d5ac4e6881b228a272587b75_average_values_large.npy,NULL,large,NULL
21538,100000,a2cc3d3e40574e4cb6b26f907ebdb0f1_embedding.npy,/code/temp/a2cc3d3e40574e4cb6b26f907ebdb0f1_embedding.npy,1d-embedding,78,1657,/code/temp/4de9e8a2bb8345df8990abbff210588d_features.npy,/code/temp/6c0c46c6481b4322a6ff0cc7266917ca_cluster_ids_small.npy,NULL,/code/temp/995383f6b796433bb90d721410210386_average_values_small.npy,NULL,small,NULL
21539,100000,a2cc3d3e40574e4cb6b26f907ebdb0f1_embedding.npy,/code/temp/a2cc3d3e40574e4cb6b26f907ebdb0f1_embedding.npy,1d-embedding,78,1657,/code/temp/4de9e8a2bb8345df8990abbff210588d_features.npy,/code/temp/95a9fa9539e747a5beb86e71acac2f35_cluster_ids_large.npy,NULL,/code/temp/03c8465d69ce4b6cbbfd0b1e07e58bff_average_values_large.npy,NULL,large,NULL
21540,100000,d05380ce7e22411593f2f96005507805_embedding.npy,/code/temp/d05380ce7e22411593f2f96005507805_embedding.npy,1d-embedding,78,1658,/code/temp/acddc643d6964112b4e2ebda641d7b24_features.npy,/code/temp/4014c359733b4689ad3c9093a5fdbc41_cluster_ids_small.npy,NULL,/code/temp/5ceea628a6c74d4f9352d41ab07590cb_average_values_small.npy,NULL,small,NULL
21541,100000,d05380ce7e22411593f2f96005507805_embedding.npy,/code/temp/d05380ce7e22411593f2f96005507805_embedding.npy,1d-embedding,78,1658,/code/temp/acddc643d6964112b4e2ebda641d7b24_features.npy,/code/temp/46acdd49e5f14e8586e8f0a9107212f7_cluster_ids_large.npy,NULL,/code/temp/1d364de1fd6449bd8553be4f609446a2_average_values_large.npy,NULL,large,NULL
21542,200000,118fde671a664fb0971f71e2b7dd3542_embedding.npy,/code/temp/118fde671a664fb0971f71e2b7dd3542_embedding.npy,1d-embedding,78,1658,/code/temp/b0d1f99fb6d444d184e7e527a064b0b3_features.npy,/code/temp/c96f0b96e2e14c3ab2f1a4d4336c2bda_cluster_ids_small.npy,NULL,/code/temp/8268029567014174a714450d8c284765_average_values_small.npy,NULL,small,NULL
21543,200000,118fde671a664fb0971f71e2b7dd3542_embedding.npy,/code/temp/118fde671a664fb0971f71e2b7dd3542_embedding.npy,1d-embedding,78,1658,/code/temp/b0d1f99fb6d444d184e7e527a064b0b3_features.npy,/code/temp/b31c2c1f87994d008dbe32b14f3af1f9_cluster_ids_large.npy,NULL,/code/temp/1750742181674e51be57f328550fce06_average_values_large.npy,NULL,large,NULL
21544,50000,3e1e0d26846b49298f42b0c3c6d6a846_embedding.npy,/code/temp/3e1e0d26846b49298f42b0c3c6d6a846_embedding.npy,1d-embedding,78,1658,/code/temp/4c58541224024b39be5c233a0da7493d_features.npy,/code/temp/1e74544b0d0145339ebed199b95ac63b_cluster_ids_small.npy,NULL,/code/temp/810d24af09bc45319d2cee30450055c9_average_values_small.npy,NULL,small,NULL
21545,50000,3e1e0d26846b49298f42b0c3c6d6a846_embedding.npy,/code/temp/3e1e0d26846b49298f42b0c3c6d6a846_embedding.npy,1d-embedding,78,1658,/code/temp/4c58541224024b39be5c233a0da7493d_features.npy,/code/temp/5b82cfa679ae43f690b4aa2e2dc06e97_cluster_ids_large.npy,NULL,/code/temp/2098f6316f95446eadccd4766d345ec2_average_values_large.npy,NULL,large,NULL
21562,5000,49bba898b8244aecb543d9f54d1f1d03_embedding.npy,/code/temp/49bba898b8244aecb543d9f54d1f1d03_embedding.npy,2d-embedding,NULL,1659,NULL,/code/temp/2bb93c7fd7894fbc952b285cdeaff554_cluster_ids_small.npy,NULL,/code/temp/65bd1d90e44b4127a6a3554975fa60f0_thumbnails_small.npy,ICCF,small,146
21563,5000,49bba898b8244aecb543d9f54d1f1d03_embedding.npy,/code/temp/49bba898b8244aecb543d9f54d1f1d03_embedding.npy,2d-embedding,NULL,1659,NULL,/code/temp/66ccb95d63224ee4bcf55b0c2bd11173_cluster_ids_large.npy,NULL,/code/temp/3cb8705f686244759401bd84aaaeed85_thumbnails_large.npy,ICCF,large,146
21568,5000,28ee7473deff4ad4bd1f3c7b44080c6b_embedding.npy,/code/temp/28ee7473deff4ad4bd1f3c7b44080c6b_embedding.npy,2d-embedding,NULL,1659,NULL,/code/temp/50bb6c80d38844d494a4648c9ae29798_cluster_ids_small.npy,NULL,/code/temp/55f9880cc80a445da2f9760ac9fc95bb_thumbnails_small.npy,Obs/Exp,small,146
21569,5000,28ee7473deff4ad4bd1f3c7b44080c6b_embedding.npy,/code/temp/28ee7473deff4ad4bd1f3c7b44080c6b_embedding.npy,2d-embedding,NULL,1659,NULL,/code/temp/48347ffab98a409c9b313e4b4e41726e_cluster_ids_large.npy,NULL,/code/temp/315bdde56f73420bb274830ece577d7c_thumbnails_large.npy,Obs/Exp,large,146
21572,5000,0b24788089194bb68cee16d4da4574b5_embedding.npy,/code/temp/0b24788089194bb68cee16d4da4574b5_embedding.npy,2d-embedding,NULL,1660,NULL,/code/temp/075d0a57eb5e46168d3efc8fc0744f56_cluster_ids_small.npy,NULL,/code/temp/047ca1f144524d908fd6b76a17e144e6_thumbnails_small.npy,ICCF,small,146
21573,5000,0b24788089194bb68cee16d4da4574b5_embedding.npy,/code/temp/0b24788089194bb68cee16d4da4574b5_embedding.npy,2d-embedding,NULL,1660,NULL,/code/temp/46b1b876de744f5790dc0d0199c2a7a2_cluster_ids_large.npy,NULL,/code/temp/44ef6bb5a69c4b14a6650179082f2e08_thumbnails_large.npy,ICCF,large,146
21578,5000,1f4159982d6341d5b29a14b874ed03e1_embedding.npy,/code/temp/1f4159982d6341d5b29a14b874ed03e1_embedding.npy,2d-embedding,NULL,1660,NULL,/code/temp/92fcb83cb6ca4bfdb40f4ff7bb0c315c_cluster_ids_small.npy,NULL,/code/temp/b96f4c1c3f514ec29058b3f316438ebd_thumbnails_small.npy,Obs/Exp,small,146
21579,5000,1f4159982d6341d5b29a14b874ed03e1_embedding.npy,/code/temp/1f4159982d6341d5b29a14b874ed03e1_embedding.npy,2d-embedding,NULL,1660,NULL,/code/temp/80baba4060ba4290b76b21bf5452448b_cluster_ids_large.npy,NULL,/code/temp/ac0f9c7fe17e46d99f14707e090bffea_thumbnails_large.npy,Obs/Exp,large,146
21570,10000,cef85b6165bd4fbf8ca35ecb3dec95dd_embedding.npy,/code/temp/cef85b6165bd4fbf8ca35ecb3dec95dd_embedding.npy,2d-embedding,NULL,1661,NULL,/code/temp/af83f17bee0549b98b82cb5573ce1b26_cluster_ids_small.npy,NULL,/code/temp/0481b30d428242499cb3f5ffd5600c2c_thumbnails_small.npy,ICCF,small,146
21571,10000,cef85b6165bd4fbf8ca35ecb3dec95dd_embedding.npy,/code/temp/cef85b6165bd4fbf8ca35ecb3dec95dd_embedding.npy,2d-embedding,NULL,1661,NULL,/code/temp/920ca6be9d074f658ca0ffbbd87dea43_cluster_ids_large.npy,NULL,/code/temp/0bea373cdb164ba3ae829a7cf1f46986_thumbnails_large.npy,ICCF,large,146
21576,10000,54b6b8f467004d6aac3dae5b7faff9a8_embedding.npy,/code/temp/54b6b8f467004d6aac3dae5b7faff9a8_embedding.npy,2d-embedding,NULL,1661,NULL,/code/temp/bbf292b54f6c40bf919d02455e9403b6_cluster_ids_small.npy,NULL,/code/temp/8062756bb5ba4c8d84b555bca6e022dd_thumbnails_small.npy,Obs/Exp,small,146
21577,10000,54b6b8f467004d6aac3dae5b7faff9a8_embedding.npy,/code/temp/54b6b8f467004d6aac3dae5b7faff9a8_embedding.npy,2d-embedding,NULL,1661,NULL,/code/temp/b3d21483522b49e8bdb62f198cc20576_cluster_ids_large.npy,NULL,/code/temp/6ffdfcb31d4f4b97b55c37ccaf4ba4a0_thumbnails_large.npy,Obs/Exp,large,146
21574,20000,208224eda56244108fcd03fa2a37b0d8_embedding.npy,/code/temp/208224eda56244108fcd03fa2a37b0d8_embedding.npy,2d-embedding,NULL,1662,NULL,/code/temp/f20dbdf722e741ccb607ee208a5f2feb_cluster_ids_small.npy,NULL,/code/temp/af286c25b4594ef180053db8ef2a925d_thumbnails_small.npy,ICCF,small,146
21575,20000,208224eda56244108fcd03fa2a37b0d8_embedding.npy,/code/temp/208224eda56244108fcd03fa2a37b0d8_embedding.npy,2d-embedding,NULL,1662,NULL,/code/temp/5a0ea2c9c8e142f4b7961907900dcd2d_cluster_ids_large.npy,NULL,/code/temp/11b2ff65e2e641ea8e1e9f2f90fd8cbd_thumbnails_large.npy,ICCF,large,146
21580,20000,fca76cf393f84f958a5a271d6eaae664_embedding.npy,/code/temp/fca76cf393f84f958a5a271d6eaae664_embedding.npy,2d-embedding,NULL,1662,NULL,/code/temp/2107c83b299043e4af542505c41e8c7a_cluster_ids_small.npy,NULL,/code/temp/726b4e5316bb4d138ee025d3740272cd_thumbnails_small.npy,Obs/Exp,small,146
21581,20000,fca76cf393f84f958a5a271d6eaae664_embedding.npy,/code/temp/fca76cf393f84f958a5a271d6eaae664_embedding.npy,2d-embedding,NULL,1662,NULL,/code/temp/43921d4ba5884cc9808af0f6abcc3cc7_cluster_ids_large.npy,NULL,/code/temp/7789659143bc45e19423e17c97efc6ea_thumbnails_large.npy,Obs/Exp,large,146
21582,50000,7d54e5c142f24a7bb4ba7e70663fef96_embedding.npy,/code/temp/7d54e5c142f24a7bb4ba7e70663fef96_embedding.npy,2d-embedding,NULL,1663,NULL,/code/temp/1ce6c96bbf9a46c78e29cb5825300b81_cluster_ids_small.npy,NULL,/code/temp/e96bee62d1ed474e947cb1d838994174_thumbnails_small.npy,ICCF,small,146
21583,50000,7d54e5c142f24a7bb4ba7e70663fef96_embedding.npy,/code/temp/7d54e5c142f24a7bb4ba7e70663fef96_embedding.npy,2d-embedding,NULL,1663,NULL,/code/temp/6165690e0e8c411694da48c74dd31319_cluster_ids_large.npy,NULL,/code/temp/cfaac128a0ac4e8a826cdf260fa7303f_thumbnails_large.npy,ICCF,large,146
21584,50000,8a6d1ed73e534854a0ccfdf43bfe9eb7_embedding.npy,/code/temp/8a6d1ed73e534854a0ccfdf43bfe9eb7_embedding.npy,2d-embedding,NULL,1663,NULL,/code/temp/5ee8f2933bcb47af9850940c63196074_cluster_ids_small.npy,NULL,/code/temp/398e852ddb7f43278f6e9a463ed84499_thumbnails_small.npy,Obs/Exp,small,146
21585,50000,8a6d1ed73e534854a0ccfdf43bfe9eb7_embedding.npy,/code/temp/8a6d1ed73e534854a0ccfdf43bfe9eb7_embedding.npy,2d-embedding,NULL,1663,NULL,/code/temp/e05a8c4bbdf4408d92e188b0313ed78f_cluster_ids_large.npy,NULL,/code/temp/3f6cb92bb9db46feaea76a13b9fbe476_thumbnails_large.npy,Obs/Exp,large,146
21548,5000,a6cf3c8f8de4412c942ca34a68971f09_embedding.npy,/code/temp/a6cf3c8f8de4412c942ca34a68971f09_embedding.npy,2d-embedding,NULL,1664,NULL,/code/temp/64bbfed6753b421b8de83cecab46d888_cluster_ids_small.npy,NULL,/code/temp/5253b15993ac44959c26316024432277_thumbnails_small.npy,ICCF,small,146
21549,5000,a6cf3c8f8de4412c942ca34a68971f09_embedding.npy,/code/temp/a6cf3c8f8de4412c942ca34a68971f09_embedding.npy,2d-embedding,NULL,1664,NULL,/code/temp/85d186ad3c3647b798eba0faaedbe181_cluster_ids_large.npy,NULL,/code/temp/1b1054a15f104744b8665f59668b9f77_thumbnails_large.npy,ICCF,large,146
21554,5000,a65949d02ed3486099660f6c38bb94ff_embedding.npy,/code/temp/a65949d02ed3486099660f6c38bb94ff_embedding.npy,2d-embedding,NULL,1664,NULL,/code/temp/2263cae4e5cf4f6c9e90d5dec6c5f5e2_cluster_ids_small.npy,NULL,/code/temp/ba0d69c8faf644f38555dbc2ffd7c134_thumbnails_small.npy,Obs/Exp,small,146
21555,5000,a65949d02ed3486099660f6c38bb94ff_embedding.npy,/code/temp/a65949d02ed3486099660f6c38bb94ff_embedding.npy,2d-embedding,NULL,1664,NULL,/code/temp/8520013c184844a9b175f544c7295712_cluster_ids_large.npy,NULL,/code/temp/e2c7005880da4331a8396d1e79d8e195_thumbnails_large.npy,Obs/Exp,large,146
21586,2000,b2262678591b4ae1aeb69444f4a45e93_embedding.npy,/code/temp/b2262678591b4ae1aeb69444f4a45e93_embedding.npy,2d-embedding,NULL,1664,NULL,/code/temp/3d887634c55b44a8b2b7a5a2a0093742_cluster_ids_small.npy,NULL,/code/temp/cba9b92aed6944a38db536fffafd45bb_thumbnails_small.npy,ICCF,small,146
21587,2000,b2262678591b4ae1aeb69444f4a45e93_embedding.npy,/code/temp/b2262678591b4ae1aeb69444f4a45e93_embedding.npy,2d-embedding,NULL,1664,NULL,/code/temp/7627720800f040a79d6502adfddd2829_cluster_ids_large.npy,NULL,/code/temp/ad073a5147bc45628b6fa33006e80877_thumbnails_large.npy,ICCF,large,146
21588,2000,64629183854945c9b93a02f3fed45cc8_embedding.npy,/code/temp/64629183854945c9b93a02f3fed45cc8_embedding.npy,2d-embedding,NULL,1664,NULL,/code/temp/8f6634357f024ce0a58b5aa107c7fc18_cluster_ids_small.npy,NULL,/code/temp/350c1606808247c2879d82b76a1a1e87_thumbnails_small.npy,Obs/Exp,small,146
21589,2000,64629183854945c9b93a02f3fed45cc8_embedding.npy,/code/temp/64629183854945c9b93a02f3fed45cc8_embedding.npy,2d-embedding,NULL,1664,NULL,/code/temp/8cd48b29024d4a7cacb55eb9c3efd904_cluster_ids_large.npy,NULL,/code/temp/31894808e4f44bf496800324960c551d_thumbnails_large.npy,Obs/Exp,large,146
21550,5000,a6a28906a63549e8bea16d4d619b2cdb_embedding.npy,/code/temp/a6a28906a63549e8bea16d4d619b2cdb_embedding.npy,2d-embedding,NULL,1665,NULL,/code/temp/d80bf1fa156c46d69d410627e96a0b42_cluster_ids_small.npy,NULL,/code/temp/ccf1955a631d4d87ba7521e226afbcd0_thumbnails_small.npy,ICCF,small,146
21551,5000,a6a28906a63549e8bea16d4d619b2cdb_embedding.npy,/code/temp/a6a28906a63549e8bea16d4d619b2cdb_embedding.npy,2d-embedding,NULL,1665,NULL,/code/temp/a9cfaa10cb3a40cd919f73a52b5b5825_cluster_ids_large.npy,NULL,/code/temp/e4cb2062abf04f8e9daa76913e91f056_thumbnails_large.npy,ICCF,large,146
21556,5000,bae7cb87a0ec4b7b8fa86c2b0a944d43_embedding.npy,/code/temp/bae7cb87a0ec4b7b8fa86c2b0a944d43_embedding.npy,2d-embedding,NULL,1665,NULL,/code/temp/401bb3d734d04c56b40fc7e4186e16f6_cluster_ids_small.npy,NULL,/code/temp/e5de944f61cb46f295986f06a8d96940_thumbnails_small.npy,Obs/Exp,small,146
21557,5000,bae7cb87a0ec4b7b8fa86c2b0a944d43_embedding.npy,/code/temp/bae7cb87a0ec4b7b8fa86c2b0a944d43_embedding.npy,2d-embedding,NULL,1665,NULL,/code/temp/8f033d96b3c04e9ebb2895e6c012a8de_cluster_ids_large.npy,NULL,/code/temp/ef5152c473074196887818dbbe04791c_thumbnails_large.npy,Obs/Exp,large,146
21546,10000,a12e73d05a454298b5a5a72ed3af17b7_embedding.npy,/code/temp/a12e73d05a454298b5a5a72ed3af17b7_embedding.npy,2d-embedding,NULL,1666,NULL,/code/temp/aca6e57eb3134637bb2e0dbf4706d034_cluster_ids_small.npy,NULL,/code/temp/e0d76e0f5c574b9e853940dbe6884c29_thumbnails_small.npy,ICCF,small,146
21547,10000,a12e73d05a454298b5a5a72ed3af17b7_embedding.npy,/code/temp/a12e73d05a454298b5a5a72ed3af17b7_embedding.npy,2d-embedding,NULL,1666,NULL,/code/temp/5e7dcf80d5974e2fa0935f22879ba4b1_cluster_ids_large.npy,NULL,/code/temp/44992011893c44bca2711e457b147d3b_thumbnails_large.npy,ICCF,large,146
21552,10000,7f0e9f731edf4ddea54290c041216ba1_embedding.npy,/code/temp/7f0e9f731edf4ddea54290c041216ba1_embedding.npy,2d-embedding,NULL,1666,NULL,/code/temp/99ce24b9c400472d9e057beae9c0e583_cluster_ids_small.npy,NULL,/code/temp/982072bc7bf449869b0b4a461ec23d91_thumbnails_small.npy,Obs/Exp,small,146
21553,10000,7f0e9f731edf4ddea54290c041216ba1_embedding.npy,/code/temp/7f0e9f731edf4ddea54290c041216ba1_embedding.npy,2d-embedding,NULL,1666,NULL,/code/temp/55ed402354874917a707d1a6967ae058_cluster_ids_large.npy,NULL,/code/temp/1b20fa2a3b074f01a028c4a4035cfd3a_thumbnails_large.npy,Obs/Exp,large,146
21558,20000,be4acaf80204442a8c81ebce2fcf4a08_embedding.npy,/code/temp/be4acaf80204442a8c81ebce2fcf4a08_embedding.npy,2d-embedding,NULL,1667,NULL,/code/temp/8a966a86cc7d47dbb1b48b0027fd2985_cluster_ids_small.npy,NULL,/code/temp/6cf738027b94411cb0f234a112b73efe_thumbnails_small.npy,ICCF,small,146
21559,20000,be4acaf80204442a8c81ebce2fcf4a08_embedding.npy,/code/temp/be4acaf80204442a8c81ebce2fcf4a08_embedding.npy,2d-embedding,NULL,1667,NULL,/code/temp/faccf6201c0a441da22c4026b148d064_cluster_ids_large.npy,NULL,/code/temp/eb3c2ace11c444fe85db33920fb6138c_thumbnails_large.npy,ICCF,large,146
21564,20000,9e242c73c9cf45ac932aaacf9a90df32_embedding.npy,/code/temp/9e242c73c9cf45ac932aaacf9a90df32_embedding.npy,2d-embedding,NULL,1667,NULL,/code/temp/c772d36b860344aab8da94a872aa9303_cluster_ids_small.npy,NULL,/code/temp/a458ec23ba904869b60737722ac43aba_thumbnails_small.npy,Obs/Exp,small,146
21565,20000,9e242c73c9cf45ac932aaacf9a90df32_embedding.npy,/code/temp/9e242c73c9cf45ac932aaacf9a90df32_embedding.npy,2d-embedding,NULL,1667,NULL,/code/temp/9093f44225a74b07a59feb3816c4cac7_cluster_ids_large.npy,NULL,/code/temp/451a548e251a4525a638a04a5273df4f_thumbnails_large.npy,Obs/Exp,large,146
21560,50000,bad54aa8071547af9036ddc5459dd0d6_embedding.npy,/code/temp/bad54aa8071547af9036ddc5459dd0d6_embedding.npy,2d-embedding,NULL,1668,NULL,/code/temp/5ca739974edb444ba6f8f6ef82944b44_cluster_ids_small.npy,NULL,/code/temp/d411a793152f410a9fbc3997438bd1a1_thumbnails_small.npy,ICCF,small,146
21561,50000,bad54aa8071547af9036ddc5459dd0d6_embedding.npy,/code/temp/bad54aa8071547af9036ddc5459dd0d6_embedding.npy,2d-embedding,NULL,1668,NULL,/code/temp/24ce594a3cff40279ce9beedb8a32183_cluster_ids_large.npy,NULL,/code/temp/b8238c44d7df49bea0834a27e91ca5cd_thumbnails_large.npy,ICCF,large,146
21566,50000,83a4ea5e48da4d33bc4e85e452e528b4_embedding.npy,/code/temp/83a4ea5e48da4d33bc4e85e452e528b4_embedding.npy,2d-embedding,NULL,1668,NULL,/code/temp/faeef405c14242dfbc22cfa1da190839_cluster_ids_small.npy,NULL,/code/temp/44b45a42515044b589a82f698a97e3cb_thumbnails_small.npy,Obs/Exp,small,146
21567,50000,83a4ea5e48da4d33bc4e85e452e528b4_embedding.npy,/code/temp/83a4ea5e48da4d33bc4e85e452e528b4_embedding.npy,2d-embedding,NULL,1668,NULL,/code/temp/95f099b4cf744684b1dcec8febc030d7_cluster_ids_large.npy,NULL,/code/temp/f4410908f8594cf09f0739c7cf3152cb_thumbnails_large.npy,Obs/Exp,large,146
